item_name,ingredient_name,dosage_and_unit,pharmaceutical_form,packaging,packaging_qty,company,wholesale_price,sale_price,submitted_at
OMNADREN 250,TESTOSTERONE (PROPIONATE + PHENYLPROPIONATE + DECANOATE + ISOCAPROATE),"(30 + 60 + 100 + 60)
mq/ml",İnyeksiya üçün məhlul,Ampul 1 ml,5,"JELFA ƏCZAÇILIQ MÜƏSSİSƏSİ SC, Polşa",20.61,24.73,2016-11-29
OMNİK,TAMSULOSIN HCL,"0,4 mq",Kapsul,Blister,10,"ASTELLAS FARMA YUROP BV, Niderland",5.51,6.61,2016-11-29
OMNİK,TAMSULOSIN HCL,"0,4 mq",Kapsul,Blister,30,"ASTELLAS FARMA YUROP BV, Niderland",14.35,17.22,2016-11-29
OMNİK OKAS,TAMSULOSIN HCL,"0,4 mq",Tablet,Blister,10,"ASTELLAS FARMA YUROP BV, Niderland",8.33,10,2016-11-29
OMNİK OKAS,TAMSULOSIN HCL,"0,4 mq",Tablet,Blister,30,"ASTELLAS FARMA YUROP BV, Niderland",20.84,25.01,2018-10-06
OMNİPAK,IOHEXOL,300 mq/ml,İnfuziya üçün məhlul,Flakon 20 ml,25,"GE HELSKEA, İrlandiya",392.56,443.11,2016-11-29
OMNİPAK,IOHEXOL,300 mq/ml,İnfuziya üçün məhlul,Flakon 50 ml,10,"GE HELSKEA, İrlandiya",160.3,185.3,2018-10-06
OMNİSKAN,GADODIAMIDE,"287 mq
(0,5 mmol)",İnyeksiya üçün məhlul,Flakon 10 ml,1,"Cİİ HELSKEA İRLANDİYA, İrlandiya",67.96,81.54,2016-11-29
OMNİSKAN,GADODIAMIDE,"287 mq
(0,5 mmol)",İnyeksiya üçün məhlul,Flakon 15 ml,1,"Cİİ HELSKEA İRLANDİYA, İrlandiya",91.38,108,2016-11-29
OMNİSKAN,GADODIAMIDE,"287 mq
(0,5 mmol)",İnyeksiya üçün məhlul,Flakon 20 ml,1,"Cİİ HELSKEA İRLANDİYA, İrlandiya",107.75,126.5,2016-11-29
OMNİTUS,BUTAMIRATE CITRATE,"0,8 mq/ml",Şərbət,Flakon 200 ml,1,"HEMOFARM AD, Serbiya",3.74,4.49,2016-11-29
OMNOPON-ZN,"MORPHINE HCL + PAPAVERINE + CODEINE + NOSCAPINE
+ THEBAINE","(11,5 + 0,72 + 1,44 +
5,4 + 0,1) mq/ml",İnyeksiya üçün məhlul,Ampul 1 ml,100,"ZDOROVYE NARODU XARKOV DƏM, Ukrayna",124.93,145.92,2016-11-29
ONBREZ BRİZHALER,INDACATEROL,150 mkq,İnhalyasiya üçün toz kapsulları,Blister,10,"NOVARTİS FARMA ŞTEYN AG, İsveçrə",23.21,27.85,2016-11-29
ONBREZ BRİZHALER,INDACATEROL,150 mkq,İnhalyasiya üçün toz kapsulları,Blister,30,"NOVARTİS FARMA ŞTEYN AG, İsveçrə",47.63,57.16,2016-11-29
ONBREZ BRİZHALER,INDACATEROL,300 mkq,İnhalyasiya üçün toz kapsulları,Blister,10,"NOVARTİS FARMA ŞTEYN AG, İsveçrə",26.9,32.28,2016-11-29
ONBREZ BRİZHALER,INDACATEROL,300 mkq,İnhalyasiya üçün toz kapsulları,Blister,30,"NOVARTİS FARMA ŞTEYN AG, İsveçrə",47.63,57.16,2016-11-29
ONOFROL-SANOVEL,DIFLUNISAL,500 mq,Tablet,Blister,10,"SANOVEL İLAÇ SAN VE TİC AŞ, Türkiyə",6.55,7.86,2016-11-29
ONOFROL-SANOVEL,DIFLUNISAL,500 mq,Tablet,Blister,20,"SANOVEL İLAÇ SAN VE TİC AŞ, Türkiyə",12.95,15.54,2016-11-29
ONSART,CANDESARTAN CILEXETIL,8 mq,Tablet,Blister,28,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",6.37,7.64,2016-11-29
ONSART,CANDESARTAN CILEXETIL,16 mq,Tablet,Blister,28,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",8.76,10.51,2016-11-29
ONSART PLUS,CANDESARTAN + HYDROCHLOROTHIAZIDE,"(16 + 12,5) mq",Tablet,Blister,28,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",7.87,9.44,2016-11-29
OPTİDONNA,METRONIDAZOLE + MICONAZOLE NITRATE,(500 + 100) mq,Şam,Blister,10,"FULTON MEDİSİNALİ SPA, İtaliya",4.26,5.11,2016-11-29
OPTİ-FRİ EKSPRESS,SORBITOL + SODIUM CITRATE + BORIC ACID + …,"(12 + 6,5 + 6 + ...)
mq/ml",Məhlul,Flakon 60 ml,1,"ALKON RESÖRÇ LTD, Amerika Birləşmiş Ştatları",3.91,4.69,2016-11-29
OPTİ-FRİ EKSPRESS,SORBITOL + SODIUM CITRATE + BORIC ACID + …,"(12 + 6,5 + 6 + ...)
mq/ml",Məhlul,Flakon 120 ml,1,"ALKON RESÖRÇ LTD, Amerika Birləşmiş Ştatları",6.09,7.31,2016-11-29
OPTİ-FRİ EKSPRESS,SORBITOL + SODIUM CITRATE + BORIC ACID + …,"(12 + 6,5 + 6 + ...)
mq/ml",Məhlul,Flakon 250 ml,1,"ALKON RESÖRÇ LTD, Amerika Birləşmiş Ştatları",8.55,10.26,2016-11-29
OPTİ-FRİ EKSPRESS,SORBITOL + SODIUM CITRATE + BORIC ACID + …,"(12 + 6,5 + 6 + ...)
mq/ml",Məhlul,Flakon 355 ml,1,"ALKON RESÖRÇ LTD, Amerika Birləşmiş Ştatları",9.41,11.29,2016-11-29
ORADRO,CLARITHROMYCIN,25 mq/ml,Suspenziya hazırlamaq üçün qranul,Flakon 70 ml,1,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",6.06,7.27,2018-05-18
ORADRO,CLARITHROMYCIN,50 mq/ml,Suspenziya hazırlamaq üçün qranul,Flakon 100 ml,1,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",17.51,21.01,2018-05-18
ORASEPT,PHENOL,14 mq/ml,Sprey,Flakon 177 ml,1,"FAMAR SA, Yunanıstan",6.82,8.18,2016-11-29
ORLİP,ORLISTAT,60 mq,Kapsul,Blister,30,"GM FARMASYUTİKALS LTD, Gürcüstan",14.86,17.83,2016-11-29
ORLİP,ORLISTAT,120 mq,Kapsul,Blister,30,"GM FARMASYUTİKALS LTD, Gürcüstan",19.26,23.11,2016-11-29
ORLOBİN,AMIKACIN SULFATE,50 mq/ml,İnyeksiya üçün məhlul,Flakon 2 ml,1,"HELP SA, Yunanıstan",0.93,1.12,2016-11-29
ORLOBİN,AMIKACIN SULFATE,250 mq/ml,İnyeksiya üçün məhlul,Flakon 2 ml,1,"HELP SA, Yunanıstan",6.41,7.69,2016-11-29
ORMİSİN,AZITHROMYCIN,500 mq,Tablet,Blister,3,"ARAFARMA SA, İspaniya",6.17,7.4,2016-11-29
ORNİDOL,ORNIDAZOLE,500 mq,Tablet,Blister,10,"FARMAKTİV İLAÇ SAN VE TİC AŞ, Türkiyə",9.74,11.69,2016-11-29
ORNİGİL,ORNIDAZOLE,500 mq/ml,İnfuziya üçün məhlul,Flakon 100 ml,1,"YURİYA-FARM MMC, Ukrayna",5.73,6.88,2016-11-29
ORNİGİL,ORNIDAZOLE,500 mq/ml,İnfuziya üçün məhlul,Flakon 200 ml,1,"YURİYA-FARM MMC, Ukrayna",9.06,10.87,2016-11-29
ORNİMED,ORNIDAZOLE,500 mq,Tablet,Blister,10,"RUBİKON MMC, Belarus",8.15,9.78,2017-07-15
ORNİMED,ORNIDAZOLE,500 mq,Tablet,Blister,20,"RUBİKON MMC, Belarus",16.11,19.33,2017-07-15
OROHEKS PLYUS,BENZYDAMINE HCL + CHLORHEXIDINE GLUCONATE,"(1,5 + 1,2) mq/ml",Sprey,Flakon 30 ml,1,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",3.64,4.37,2017-07-15
ORONORM,BENZYDAMINE HCL + CETALKONIUM CHLORIDE + BENZOCAINE,"(1500 + 41,3 + 1500)
mq",Sprey,Flakon 25 ml,1,"AMOUN FARMASYUTİKALS KO, Misir",12.56,15.07,2016-11-29
ORPA,L-ORNITHINE L-ASPARTATE,100 mq/ml,İnyeksiya üçün məhlul,Ampul 5 ml,10,"DONKVANQ FARM KO LTD, Cənubi Koreya",21.67,26,2016-11-29
ORQALUTRAN,GANIRELIX,"0,5 mq/ml",İnyeksiya üçün məhlul,"Şpris 0,5 ml",5,"VETTER FARMA-FERTİQANQ GMBH VƏ KO KG, Almaniya",167.16,192.92,2016-11-29
ORQALUTRAN,GANIRELIX,"0,5 mq/ml",İnyeksiya üçün məhlul,"Şpris 0,5 ml",5,"ORQANON LTD, İrlandiya",167.16,192.92,2016-11-29
ORQALUTRAN,GANIRELIX,"0,5 mq/ml",İnyeksiya üçün məhlul,"Şpris 0,5 ml",5,"ORQANON NV, Niderland",167.16,192.92,2016-11-29
ORSİPOL,CIPROFLOXACIN HCL + ORNIDAZOLE,(500 + 500) mq,Tablet,Blister,10,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ / ABDİ İBRAHİM İLAÇ SAN VE TİC
AŞ, Türkiyə",10.6,12.72,2016-11-29
ORSİPOL,CIPROFLOXACIN HCL + ORNIDAZOLE,(500 + 500) mq,Tablet,Blister,20,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ / ABDİ İBRAHİM İLAÇ SAN VE TİC
AŞ, Türkiyə",21.2,25.44,2017-05-24
ORTANOL,OMEPRAZOLE,10 mq,Kapsul,Blister,7,"LEK FARMASYUTİKALS DD, Sloveniya",0.9,1.08,2017-07-15
ORTANOL,OMEPRAZOLE,10 mq,Kapsul,Blister,14,"LEK FARMASYUTİKALS DD, Sloveniya",1.6,1.92,2017-07-15
ORTANOL,OMEPRAZOLE,20 mq,Kapsul,Blister,7,"LEK FARMASYUTİKALS DD, Sloveniya",1.6,1.92,2017-07-15
ORTANOL,OMEPRAZOLE,20 mq,Kapsul,Blister,14,"LEK FARMASYUTİKALS DD, Sloveniya",3,3.6,2017-07-15
ORTANOL,OMEPRAZOLE,40 mq,Kapsul,Blister,7,"LEK FARMASYUTİKALS DD, Sloveniya",3,3.6,2017-07-15
ORTANOL,OMEPRAZOLE,40 mq,Kapsul,Blister,14,"LEK FARMASYUTİKALS DD, Sloveniya",6,7.2,2017-07-15
ORTOFEN,DICLOFENAC SODIUM,25 mq,Tablet,Blister,30,"TATXİMFARMPREPARATI ASC, Rusiya",0.39,0.47,2016-11-29
ORVİKOLD,PARACETAMOL + PHENIRAMINE MALEATE + PHENYLEPHRINE HCL,(325 + 20 + 10) mq,Məhlul hazırlamaq üçün toz,Paket 10 q,5,"LEKFARM MMC, Belarus",2.03,2.44,2016-11-29
ORVİKOLD,PARACETAMOL + PHENIRAMINE MALEATE + PHENYLEPHRINE HCL,(325 + 20 + 10) mq,Məhlul hazırlamaq üçün toz,Paket 10 q,10,"LEKFARM MMC, Belarus",4.03,4.84,2016-11-29
ORVİKOLD,PARACETAMOL + PHENIRAMINE MALEATE + PHENYLEPHRINE HCL,(325 + 20 + 10) mq,Məhlul hazırlamaq üçün toz,Paket 10 q,15,"LEKFARM MMC, Belarus",6.04,7.25,2016-11-29
OSETRON,ONDANSETRON,2 mq/ml,İnyeksiya üçün məhlul,Ampul 2 ml,1,"İDOL İLAÇ DOLUM SAN VE TİC AŞ, Türkiyə",7.09,8.51,2016-11-29
OSETRON,ONDANSETRON,2 mq/ml,İnyeksiya üçün məhlul,Ampul 4 ml,1,"İDOL İLAÇ DOLUM SAN VE TİC AŞ, Türkiyə",8.84,10.61,2016-11-29
ÖSKÜRƏK ƏLEYHİNƏ TABLETLƏR,SODIUM HYDROCARBONATE + THERMOPSIS LANCEOLATA,"(250 + 6,7) mq",Tablet,Blister,10,"TATXİMFARMPREPARATI ASC, Rusiya",0.51,0.61,2016-11-29
ÖSKÜRƏK ƏLEYHİNƏ TABLETLƏR,SODIUM HYDROCARBONATE + THERMOPSIS LANCEOLATA,"(250 + 6,7) mq",Tablet,Blister,20,"TATXİMFARMPREPARATI ASC, Rusiya",1.01,1.21,2016-11-29
ÖSKÜRƏK ƏLEYHİNƏ TABLETLƏR,SODIUM HYDROCARBONATE + THERMOPSIS LANCEOLATA,"(250 + 6,7) mq",Tablet,Blister,30,"TATXİMFARMPREPARATI ASC, Rusiya",1.51,1.81,2016-11-29
ÖSKÜRƏK ƏLEYHİNƏ TABLETLƏR,SODIUM HYDROCARBONATE + THERMOPSIS LANCEOLATA,"(250 + 6,7) mq",Tablet,Blister,50,"TATXİMFARMPREPARATI ASC, Rusiya",2.49,2.99,2016-11-29
OSTALON,ALENDRONIC ACID,70 mq,Tablet,Blister,4,"GEDEON RİXTER LTD, Polşa",7.49,8.99,2016-11-29
OSTEMAKS 70 KOMFORT,ALENDRONIC ACID,70 mq,Tablet,Blister,4,"POLFARMA ƏCZAÇILIQ MÜƏSSİSƏSİ SC, Polşa",7.49,8.99,2016-11-29
OSTEOGENON,OSSEIN-HYDROXYAPATITE,830 mq,Tablet,Blister,40,"PYER FABRE MEDİKAMENT PRODAKŞN, Fransa",11.57,13.88,2016-11-29
OSTEOHEL S,NATRIUM SULFURICUM + CALCIUM PHOSPHORICUM + MERCURIUS PRAECIPITATUS + ...,(30 + 60 + 60 + ...) mq,Tablet,Flakon,50,"BİOLOGİŞE HEİLMİTEL HEL GMBH, Almaniya",7.03,8.44,2016-11-29
OTİKAİN,PHENAZONE + LIDOCAINE HCL,(40 + 10) mq/ml,Qulaq üçün damcı,Flakon 15 ml,1,"BRYUFARMEKSPORT SPRL, Belçika",7.16,8.59,2016-11-29
OTİNUM,CHOLINE SALICYLATE,200 mq/ml,Damcı,Flakon 10 ml,1,"İCN POLFA RZESZOV SC, Polşa",2.61,3.13,2016-11-29
OTİPAKS,PHENAZONE + LIDOCAINE HCL,(40 + 10) mq/ml,Qulaq üçün damcı,Flakon 15 ml,1,"BİOKODEKS, Fransa",7.16,8.59,2016-11-29
OTOFA,RIFAMYCIN,26 mq/ml,Qulaq üçün damcı,Flakon 10 ml,1,"LABORATORİES BUŞARA-REKORDATİ, Fransa",6.52,7.82,2016-11-29
OTOPROFEN,PHENAZONE + PROCAINE,(50 + 10) mq/q,Qulaq üçün damcı,Flakon 10 ml,1,"LABORATORİO ÇİMİKO FARMASYUTİKO A SELLA SRL, İtaliya",9.4,11.28,2016-11-29
OTRİVİN,XYLOMETAZOLINE HCL,"0,5 mq/ml",Damcı,Flakon 10 ml,1,"NOVARTİS KONSYUMER XELS SA, İsveçrə",3.87,4.64,2016-11-29
OTRİVİN,XYLOMETAZOLINE HCL,1 mq/ml,Sprey,Flakon 10 ml,1,"NOVARTİS KONSYUMER XELS SA, İsveçrə",4.15,4.98,2016-11-29
OTRİVİN,XYLOMETAZOLINE HCL,1 mq/ml,Aerozol,Flakon 10 ml,1,"NOVARTİS KONSYUMER XELS SA, İsveçrə",4.15,4.98,2016-11-29
OTTOFLOKS,OFLOXACIN,3 mq/ml,Damcı,Flakon 10 ml,1,"LABORATORİO EDOL-PRODUTOS FARMACEUTİCOS SA, Portuqaliya",8.27,9.92,2017-12-09
OVAKLAMEN,CLOMIFENE CITRATE,50 mq,Tablet,Blister,10,"MEDOXEMİ LTD, Kipr",4.98,5.98,2017-12-09
OVAKLAMEN,CLOMIFENE CITRATE,50 mq,Tablet,Blister,30,"MEDOXEMİ LTD, Kipr",14.82,17.78,2017-12-09
OVA-MİT,CLOMIFENE CITRATE,50 mq,Tablet,Blister,10,"REMEDİKA LTD, Kipr",4.98,5.98,2016-11-29
OVARİUM KOMPOZİTUM,PLACENTA SUIS + PULSATILLA PRATENSIS + MERCURIUS SOLUBILIS + …,"(0,022 + 0,022 + 0,022
+ ...) ml",İnyeksiya üçün məhlul,"Ampul 2,2 ml",5,"BİOLOGİŞE HEİLMİTEL HEL GMBH, Almaniya",16.44,19.73,2016-11-29
OVARİUM KOMPOZİTUM,PLACENTA SUIS + PULSATILLA PRATENSIS + MERCURIUS SOLUBILIS + …,"(0,022 + 0,022 + 0,022
+ ...) ml",İnyeksiya üçün məhlul,"Ampul 2,2 ml",10,"BİOLOGİŞE HEİLMİTEL HEL GMBH, Almaniya",32.77,39.32,2016-11-29
OVARİUM KOMPOZİTUM,PLACENTA SUIS + PULSATILLA PRATENSIS + MERCURIUS SOLUBILIS + …,"(0,022 + 0,022 + 0,022
+ ...) ml",İnyeksiya üçün məhlul,"Ampul 2,2 ml",50,"BİOLOGİŞE HEİLMİTEL HEL GMBH, Almaniya",169.17,195.15,2016-11-29
OVARİUM KOMPOZİTUM,PLACENTA SUIS + PULSATILLA PRATENSIS + MERCURIUS SOLUBILIS + …,"(0,022 + 0,022 + 0,022
+ ...) ml",İnyeksiya üçün məhlul,"Ampul 2,2 ml",100,"BİOLOGİŞE HEİLMİTEL HEL GMBH, Almaniya",332.77,376.75,2017-12-09
OVİFAKT,CHORIONIC GONADOTROPIN,1000 IU,İnyeksiya məhlulu üçün liofilizat,Flakon + Ampulda həlledici 2 ml,1,"LİVZON (QRUP) FARMASYUTİKAL FAKTORİ, Çin",5.73,6.88,2016-11-29
OVİFAKT,CHORIONIC GONADOTROPIN,2000 IU,İnyeksiya məhlulu üçün liofilizat,Flakon + Ampulda həlledici 2 ml,1,"LİVZON (QRUP) FARMASYUTİKAL FAKTORİ, Çin",5.73,6.88,2016-11-29
OVİFAKT,CHORIONIC GONADOTROPIN,5000 IU,İnyeksiya məhlulu üçün liofilizat,Flakon + Ampulda həlledici 2 ml,1,"LİVZON (QRUP) FARMASYUTİKAL FAKTORİ, Çin",5.73,6.88,2016-11-29
OVİTRELL,CHORIOGONADOTROPIN ALFA,500 mkq/ml (6500 IU),İnyeksiya üçün məhlul,"Şpris 0,5 ml",1,"MERK SERONO SPA, İtaliya",57.59,69.11,2016-11-29
OVUMİKS,METRONIDAZOLE + MICONAZOLE NITRATE + NEOMYCIN + POLYMYXIN B SULFATE + CENTELLA ASIATICA,"(300 + 100 + 48,8 + 4,4
+ 15) mq",Şam,Blister,6,"LABORATORİO ELEA SA, Argentina",14.44,17.33,2018-05-18
OZAPEKS,OLANZAPINE,5 mq,Tablet,Blister,28,"FARMATEN SA, Yunanıstan",14.75,17.7,2016-11-29
OZAPEKS,OLANZAPINE,5 mq,Tablet,Blister,28,"OMAN FARMASYUTİKALS PRODAKTS KO MMC, Oman",5.08,6.1,2016-11-29
OZAPEKS,OLANZAPINE,10 mq,Tablet,Blister,28,"FARMATEN SA, Yunanıstan",28.6,34.32,2016-11-29
OZAPEKS,OLANZAPINE,10 mq,Tablet,Blister,28,"OMAN FARMASYUTİKALS PRODAKTS KO MMC, Oman",9.05,10.86,2016-11-29
OZAPEKS,OLANZAPINE,15 mq,Tablet,Blister,28,"FARMATEN SA, Yunanıstan",88.77,105.06,2016-11-29
OZAPEKS,OLANZAPINE,15 mq,Tablet,Blister,28,"OMAN FARMASYUTİKALS PRODAKTS KO MMC, Oman",39.55,47.46,2016-11-29
OZAPEKS,OLANZAPINE,20 mq,Tablet,Blister,28,"FARMATEN SA, Yunanıstan",101.81,119.79,2016-11-29
OZAPEKS,OLANZAPINE,20 mq,Tablet,Blister,28,"OMAN FARMASYUTİKALS PRODAKTS KO MMC, Oman",29.99,35.99,2016-11-29
OZİKLİD MR,GLICLAZIDE,60 mq,Tablet,Blister,30,"SAN FARMASYUTİKALS LTD, Hindistan",3.5,4.2,2017-05-24
OZNOBİN HOT,PARACETAMOL + PHENYLEPHRINE HCL + PHENIRAMINE MALEATE + ASCORBIC ACID,"(325 + 10 + 20 + 50)
mq",Məhlul hazırlamaq üçün toz,Paket 22 q,7,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",4.79,5.75,2017-12-09
PABAL,CARBETOCIN,100 mkq/ml,İnyeksiya üçün məhlul,Ampul 1 ml,5,"FERRİNQ GMBH, Almaniya",274.42,311.98,2016-11-29
PABAL,CARBETOCIN,100 mkq/ml,İnyeksiya üçün məhlul,Ampul 1 ml,5,"JUBİLANT HOLLİSTERS STİER CENERAL PARTNERŞİP, Kanada",252.34,287.47,2016-11-29
PABİ-DEKSAMETAZON,DEXAMETHASONE,"0,5 mq",Tablet,Flakon,20,"PABİANTSKİ POLFA ƏCZAÇILIQ MÜƏSSİSƏSİ ASC, Polşa",4.25,5.1,2016-11-29
PAFESAN,LIDOCAINE HCL + CHLORHEXIDINE DIGLUCONATE SOLUTION,"(0,5 + 2) mq/ml",Sprey,Flakon 30 ml,1,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",12.06,14.47,2017-12-09
PAFESAN (LİMON İLƏ),LIDOCAINE HCL + CHLORHEXIDINE DIGLUCONATE SOLUTION,"(0,5 + 2) mq/ml",Sprey,Flakon 30 ml,1,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",12.06,14.47,2017-12-09
PAKLİTAKSEL EBEVE,PACLITAXEL,6 mq/ml,İnfuziya məhlulu üçün konsentrat,Flakon 5 ml,1,"EBEVE FARMA GMBH NFG KG, Avstriya",66.68,80.02,2016-11-29
PAKLİTAKSEL EBEVE,PACLITAXEL,6 mq/ml,İnfuziya məhlulu üçün konsentrat,"Flakon 16,7 ml",1,"EBEVE FARMA GMBH NFG KG, Avstriya",185.27,213.02,2016-11-29
PAKLİTAKSEL EBEVE,PACLITAXEL,6 mq/ml,İnfuziya məhlulu üçün konsentrat,Flakon 25 ml,1,"EBEVE FARMA GMBH NFG KG, Avstriya",281.72,320.08,2016-11-29
PAKLİTAKSEL EBEVE,PACLITAXEL,6 mq/ml,İnfuziya məhlulu üçün konsentrat,Flakon 35 ml,1,"EBEVE FARMA GMBH NFG KG, Avstriya",377.58,426.48,2016-11-29
PAKLİTAKSEL EBEVE,PACLITAXEL,6 mq/ml,İnfuziya məhlulu üçün konsentrat,Flakon 50 ml,1,"EBEVE FARMA GMBH NFG KG, Avstriya",527.45,592.84,2016-11-29
PAKLİTAKSEL LEK,PACLITAXEL,6 mq/ml,İnfuziya məhlulu üçün konsentrat,Flakon 5 ml,1,"SALUTAS FARMA GMBH / HAUPT FARMA VOLFRATŞAUSEN GMBH,
Almaniya",66.68,80.02,2016-11-29
PAKLİTAKSEL LEK,PACLITAXEL,6 mq/ml,İnfuziya məhlulu üçün konsentrat,"Flakon 16,7 ml",1,"SALUTAS FARMA GMBH / HAUPT FARMA VOLFRATŞAUSEN GMBH,
Almaniya",185.27,213.02,2016-11-29
PAKLİTAKSEL LEK,PACLITAXEL,6 mq/ml,İnfuziya məhlulu üçün konsentrat,Flakon 50 ml,1,"SALUTAS FARMA GMBH / HAUPT FARMA VOLFRATŞAUSEN GMBH,
Almaniya",527.45,592.84,2016-11-29
PAKSELADİN,OXELADIN CITRATE,2 mq/ml,Şərbət,Flakon 125 ml,1,"BOFUR İPSEN İND, Fransa",5.69,6.83,2016-11-29
PAKSİN,PHENAZONE + LIDOCAINE HCL,(40 + 10) mq/ml,Qulaq üçün damcı,Flakon 15 ml,1,"ROMFARM KOMPANİ SRL, Rumıniya",7.16,8.59,2016-11-29
PALARGİN BPL,PARACETAMOL + DICYCLOMINE HCL,(500 + 20) mq,Tablet,Blister,100,"BHARAT PHARENTERALS LTD, Hindistan",6.67,8,2018-10-06
PALİN,PIPEMIDIC ACID TRIHYDRATE,200 mq,Kapsul,Blister,20,"LEK FARMASYUTİKALS DD, Sloveniya",5.15,6.18,2016-11-29
PALLADA,OLOPATADINE,1 mq/ml,Göz üçün damcı,Flakon 5 ml,1,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ / İDOL İLAÇ DOLUM SAN VE TİC AŞ,
Türkiyə",4.83,5.8,2016-11-29
PAMİRAY 300,IOPAMIDOL (IODINE),"612,4 mq/ml
(300 mq/ml)",İnyeksiya üçün məhlul,Flakon 50 ml,1,"İDOL İLAÇ DOLUM SAN VE TİC AŞ, Türkiyə",21.6,25.92,2016-11-29
PAMİRAY 300,IOPAMIDOL (IODINE),"612,4 mq/ml
(300 mq/ml)",İnyeksiya üçün məhlul,Flakon 100 ml,1,"İDOL İLAÇ DOLUM SAN VE TİC AŞ, Türkiyə",41.14,49.37,2016-11-29
PAMİRAY 300,IOPAMIDOL (IODINE),"612,4 mq/ml
(300 mq/ml)",İnyeksiya üçün məhlul,Flakon 200 ml,1,"İDOL İLAÇ DOLUM SAN VE TİC AŞ, Türkiyə",75.48,90.04,2016-11-29
PAMİRAY 300,IOPAMIDOL (IODINE),"755,2 mq/ml
(370 mq/ml)",İnyeksiya üçün məhlul,Flakon 50 ml,1,"İDOL İLAÇ DOLUM SAN VE TİC AŞ, Türkiyə",21.67,26,2016-11-29
PAMİRAY 300,IOPAMIDOL (IODINE),"755,2 mq/ml
(370 mq/ml)",İnyeksiya üçün məhlul,Flakon 100 ml,1,"İDOL İLAÇ DOLUM SAN VE TİC AŞ, Türkiyə",42.72,51.26,2016-11-29
PAMİRAY 300,IOPAMIDOL (IODINE),"755,2 mq/ml
(370 mq/ml)",İnyeksiya üçün məhlul,Flakon 200 ml,1,"İDOL İLAÇ DOLUM SAN VE TİC AŞ, Türkiyə",78.49,93.44,2016-11-29
PANADOL,PARACETAMOL,500 mq,Tablet,Blister,12,"QLAKSOSMİTKLAYN DANGARVAN LTD, İrlandiya",1.34,1.61,2016-11-29
PANADOL,PARACETAMOL,500 mq,Tablet,Blister,12,"SC EVROFARM SA, Rumıniya",1.34,1.61,2016-11-29
PANADOL ADVANS,PARACETAMOL,500 mq,Tablet,Blister,12,"QLAKSOSMİTKLAYN DANGARVAN LTD, İrlandiya",1.34,1.61,2016-11-29
PANADOL ADVANS,PARACETAMOL,500 mq,Tablet,Blister,12,"SC EVROFARM SA, Rumıniya",1.34,1.61,2016-11-29
PANADOL BEYBİ,PARACETAMOL,24 mq/ml,Daxilə qəbul edilən suspenziya,Flakon 100 ml,1,"FARMAKLER SAS, Fransa",3.38,4.06,2016-11-29
PANADOL BEYBİ,PARACETAMOL,125 mq,Şam,Blister,10,"FARMAKLER SAS, Fransa",3.66,4.39,2016-11-29
PANADOL EKSTRA,PARACETAMOL + CAFFEINE,(500 + 65) mq,Tablet,Blister,12,"QLAKSOSMİTKLAYN DANGARVAN LTD, İrlandiya",2.06,2.47,2016-11-29
PAN-AMOKSİSİLLİN,AMOXICILLIN,50 mq/ml,İnyeksiya məhlulu üçün toz,Flakon 10 ml,25,"PANFARMA SA, Fransa",44.7,53.64,2016-11-29
PAN-AMOKSİSİLLİN,AMOXICILLIN,50 mq/ml,İnyeksiya məhlulu üçün toz,Flakon 10 ml,50,"PANFARMA SA, Fransa",87.16,103.24,2016-11-29
PAN-AMOKSİSİLLİN,AMOXICILLIN,100 mq/ml,İnyeksiya məhlulu üçün toz,Flakon 10 ml,25,"PANFARMA SA, Fransa",51.64,61.97,2016-11-29
PAN-AMOKSİSİLLİN,AMOXICILLIN,100 mq/ml,İnyeksiya məhlulu üçün toz,Flakon 10 ml,50,"PANFARMA SA, Fransa",100.31,118.1,2016-11-29
PAN-AMPİSİLLİN,AMPICILLIN SODIUM,500 mq,İnyeksiya məhlulu üçün toz,Flakon,50,"PANFARMA SA, Fransa",58.31,69.97,2016-11-29
PAN-AMPİSİLLİN,AMPICILLIN SODIUM,1000 mq,İnyeksiya məhlulu üçün toz,Flakon,50,"PANFARMA SA, Fransa",84.02,99.69,2016-11-29
PANANGİN,MAGNESIUM ASPARTATE + POTASSIUM ASPARTATE,(140 + 158) mq,Tablet,Flakon,50,"GEDEON RİXTER PLC, Macarıstan",3.6,4.32,2016-11-29
